ダウンロードした時刻：2021/07/08 17:16:38

,旭川,旭川,旭川,旭川,旭川,旭川,旭川
2021/2/3 14:00:00,-11.0,8,1,61,0,8,1
2021/2/3 15:00:00,-11.7,8,1,61,0,8,1
2021/2/3 16:00:00,-11.7,8,1,61,0,8,1
2021/2/3 17:00:00,-12.3,8,1,61,0,8,1
2021/2/3 18:00:00,-12.8,8,1,61,0,8,1
2021/2/3 19:00:00,-12.5,8,1,61,0,8,1
2021/2/3 20:00:00,-12.0,8,1,61,0,8,1
2021/2/3 21:00:00,-11.8,8,1,61,0,8,1
2021/2/3 22:00:00,-11.6,8,1,61,0,8,1
2021/2/3 23:00:00,-12.3,8,1,61,0,8,1
2021/2/4 00:00:00,-11.8,8,1,61,0,8,1
2021/2/4 1:00:00,-11.5,8,1,61,0,8,1
2021/2/4 2:00:00,-11.7,8,1,61,0,8,1
2021/2/4 3:00:00,-11.4,8,1,61,0,8,1
2021/2/4 4:00:00,-11.5,8,1,61,0,8,1
2021/2/4 5:00:00,-10.9,8,1,61,0,8,1
2021/2/4 6:00:00,-12.0,8,1,61,0,8,1
2021/2/4 7:00:00,-11.5,8,1,61,0,8,1
2021/2/4 8:00:00,-10.8,8,1,61,0,8,1
2021/2/4 9:00:00,-10.1,8,1,61,0,8,1
2021/2/4 10:00:00,-8.9,8,1,61,0,8,1
2021/2/4 11:00:00,-8.2,8,1,60,0,8,1
2021/2/4 12:00:00,-8.0,8,1,60,0,8,1
2021/2/4 13:00:00,-8.3,8,1,60,0,8,1
2021/2/4 14:00:00,-8.4,8,1,60,0,8,1
2021/2/4 15:00:00,-8.4,8,1,61,0,8,1
2021/2/4 16:00:00,-8.7,8,1,61,0,8,1
2021/2/4 17:00:00,-9.6,8,1,62,0,8,1
2021/2/4 18:00:00,-9.6,8,1,62,0,8,1
2021/2/4 19:00:00,-10.1,8,1,62,0,8,1
2021/2/4 20:00:00,-10.1,8,1,62,0,8,1
2021/2/4 21:00:00,-10.3,8,1,63,0,8,1
2021/2/4 22:00:00,-10.3,8,1,63,0,8,1
2021/2/4 23:00:00,-10.4,8,1,63,0,8,1
2021/2/5 00:00:00,-10.5,8,1,63,0,8,1
2021/2/5 1:00:00,-10.4,8,1,63,0,8,1
2021/2/5 2:00:00,-9.8,8,1,63,0,8,1
2021/2/5 3:00:00,-9.8,8,1,63,0,8,1
2021/2/5 4:00:00,-10.1,8,1,63,0,8,1
2021/2/5 5:00:00,-9.6,8,1,63,0,8,1
2021/2/5 6:00:00,-10.2,8,1,63,0,8,1
2021/2/5 7:00:00,-10.1,8,1,63,0,8,1
2021/2/5 8:00:00,-10.5,8,1,63,0,8,1
2021/2/5 9:00:00,-8.5,8,1,63,0,8,1
2021/2/5 10:00:00,-7.7,8,1,63,0,8,1
2021/2/5 11:00:00,-7.7,8,1,63,0,8,1
2021/2/5 12:00:00,-7.0,8,1,63,0,8,1
2021/2/5 13:00:00,-6.7,8,1,66,0,8,1
2021/2/5 14:00:00,-6.2,8,1,66,0,8,1
2021/2/5 15:00:00,-6.1,8,1,66,0,8,1
2021/2/5 16:00:00,-6.4,8,1,66,0,8,1
2021/2/5 17:00:00,-6.6,8,1,65,0,8,1
2021/2/5 18:00:00,-7.0,8,1,65,0,8,1
2021/2/5 19:00:00,-6.9,8,1,65,0,8,1
2021/2/5 20:00:00,-6.6,8,1,65,0,8,1
2021/2/5 21:00:00,-6.2,8,1,65,0,8,1
2021/2/5 22:00:00,-5.9,8,1,66,0,8,1
2021/2/5 23:00:00,-5.1,8,1,66,0,8,1
2021/2/6 00:00:00,-4.3,8,1,66,0,8,1
2021/2/6 1:00:00,-4.0,8,1,65,0,8,1
2021/2/6 2:00:00,-4.0,8,1,65,0,8,1
2021/2/6 3:00:00,-3.8,8,1,65,0,8,1
2021/2/6 4:00:00,-4.0,8,1,65,0,8,1
2021/2/6 5:00:00,-4.8,8,1,65,0,8,1
2021/2/6 6:00:00,-4.5,8,1,65,0,8,1
2021/2/6 7:00:00,-4.6,8,1,66,0,8,1
2021/2/6 8:00:00,-4.0,8,1,66,0,8,1
2021/2/6 9:00:00,-3.4,8,1,68,0,8,1
2021/2/6 10:00:00,-0.7,8,1,68,0,8,1
2021/2/6 11:00:00,0.4,8,1,68,0,8,1
2021/2/6 12:00:00,0.2,8,1,68,0,8,1
2021/2/6 13:00:00,0.2,8,1,68,0,8,1
2021/2/6 14:00:00,0.7,8,1,68,0,8,1
2021/2/6 15:00:00,0.8,8,1,67,0,8,1
2021/2/6 16:00:00,0.7,8,1,67,0,8,1
2021/2/6 17:00:00,-0.1,8,1,66,0,8,1
2021/2/6 18:00:00,-1.0,8,1,66,0,8,1
2021/2/6 19:00:00,-2.5,8,1,66,0,8,1
2021/2/6 20:00:00,-4.1,8,1,66,0,8,1
2021/2/6 21:00:00,-3.2,8,1,66,0,8,1
2021/2/6 22:00:00,-4.0,8,1,66,0,8,1
2021/2/6 23:00:00,-4.7,8,1,66,0,8,1
2021/2/7 00:00:00,-5.5,8,1,66,0,8,1
2021/2/7 1:00:00,-7.3,8,1,66,0,8,1
2021/2/7 2:00:00,-6.8,8,1,65,0,8,1
2021/2/7 3:00:00,-5.5,8,1,65,0,8,1
2021/2/7 4:00:00,-5.3,8,1,66,0,8,1
2021/2/7 5:00:00,-5.7,8,1,66,0,8,1
2021/2/7 6:00:00,-6.2,8,1,65,0,8,1
2021/2/7 7:00:00,-6.6,8,1,65,0,8,1
2021/2/7 8:00:00,-6.9,8,1,66,0,8,1
2021/2/7 9:00:00,-6.7,8,1,66,0,8,1
2021/2/7 10:00:00,-5.7,8,1,66,0,8,1
2021/2/7 11:00:00,-5.5,8,1,66,0,8,1
2021/2/7 12:00:00,-5.7,8,1,66,0,8,1
2021/2/7 13:00:00,-5.3,8,1,66,0,8,1
2021/2/7 14:00:00,-4.8,8,1,65,0,8,1
2021/2/7 15:00:00,-5.3,8,1,66,0,8,1
2021/2/7 16:00:00,-6.8,8,1,67,0,8,1
2021/2/7 17:00:00,-7.9,8,1,69,0,8,1
2021/2/7 18:00:00,-9.3,8,1,70,0,8,1
2021/2/7 19:00:00,-10.4,8,1,69,0,8,1
2021/2/7 20:00:00,-10.6,8,1,69,0,8,1
2021/2/7 21:00:00,-12.0,8,1,69,0,8,1
2021/2/7 22:00:00,-12.0,8,1,69,0,8,1
2021/2/7 23:00:00,-12.7,8,1,68,0,8,1
2021/2/8 00:00:00,-14.5,8,1,68,0,8,1
2021/2/8 1:00:00,-15.9,8,1,68,0,8,1
2021/2/8 2:00:00,-17.6,8,1,68,0,8,1
2021/2/8 3:00:00,-20.4,8,1,68,0,8,1
2021/2/8 4:00:00,-20.6,8,1,68,0,8,1
2021/2/8 5:00:00,-21.6,8,1,68,0,8,1
2021/2/8 6:00:00,-20.8,8,1,67,0,8,1
2021/2/8 7:00:00,-19.9,8,1,67,0,8,1
2021/2/8 8:00:00,-18.7,8,1,68,0,8,1
2021/2/8 9:00:00,-17.2,8,1,68,0,8,1
2021/2/8 10:00:00,-15.2,8,1,68,0,8,1
2021/2/8 11:00:00,-14.1,8,1,68,0,8,1
2021/2/8 12:00:00,-12.4,8,1,68,0,8,1
2021/2/8 13:00:00,-11.1,8,1,68,0,8,1
2021/2/8 14:00:00,-10.5,8,1,68,0,8,1
2021/2/8 15:00:00,-9.6,8,1,68,0,8,1
2021/2/8 16:00:00,-8.6,8,1,68,0,8,1
2021/2/8 17:00:00,-9.0,8,1,68,0,8,1
2021/2/8 18:00:00,-9.2,8,1,68,0,8,1
2021/2/8 19:00:00,-8.6,8,1,69,0,8,1
2021/2/8 20:00:00,-8.9,8,1,69,0,8,1
2021/2/8 21:00:00,-8.8,8,1,71,0,8,1
2021/2/8 22:00:00,-8.5,8,1,73,0,8,1
2021/2/8 23:00:00,-8.7,8,1,73,0,8,1
2021/2/9 00:00:00,-8.2,8,1,73,0,8,1
2021/2/9 1:00:00,-9.3,8,1,75,0,8,1
2021/2/9 2:00:00,-9.3,8,1,76,0,8,1
2021/2/9 3:00:00,-9.0,8,1,76,0,8,1
2021/2/9 4:00:00,-8.7,8,1,77,0,8,1
2021/2/9 5:00:00,-7.8,8,1,78,0,8,1
2021/2/9 6:00:00,-8.0,8,1,78,0,8,1
2021/2/9 7:00:00,-7.9,8,1,78,0,8,1
2021/2/9 8:00:00,-8.0,8,1,79,0,8,1
2021/2/9 9:00:00,-7.4,8,1,78,0,8,1
2021/2/9 10:00:00,-7.0,8,1,78,0,8,1
2021/2/9 11:00:00,-5.9,8,1,77,0,8,1
2021/2/9 12:00:00,-5.9,8,1,77,0,8,1
2021/2/9 13:00:00,-4.7,8,1,78,0,8,1
2021/2/9 14:00:00,-5.3,8,1,77,0,8,1
2021/2/9 15:00:00,-6.0,8,1,77,0,8,1
2021/2/9 16:00:00,-5.9,8,1,77,0,8,1
2021/2/9 17:00:00,-6.4,8,1,77,0,8,1
2021/2/9 18:00:00,-6.4,8,1,77,0,8,1
2021/2/9 19:00:00,-6.7,8,1,77,0,8,1
2021/2/9 20:00:00,-6.6,8,1,77,0,8,1
2021/2/9 21:00:00,-6.8,8,1,77,0,8,1
2021/2/9 22:00:00,-6.5,8,1,77,0,8,1
2021/2/9 23:00:00,-6.4,8,1,77,0,8,1
2021/2/10 00:00:00,-6.8,8,1,77,0,8,1
2021/2/10 1:00:00,-7.0,8,1,77,0,8,1
2021/2/10 2:00:00,-6.6,8,1,77,0,8,1
2021/2/10 3:00:00,-6.6,8,1,77,0,8,1
2021/2/10 4:00:00,-6.8,8,1,76,0,8,1
2021/2/10 5:00:00,-5.8,8,1,76,0,8,1
2021/2/10 6:00:00,-5.0,8,1,76,0,8,1
2021/2/10 7:00:00,-4.8,8,1,76,0,8,1
2021/2/10 8:00:00,-4.7,8,1,75,0,8,1
2021/2/10 9:00:00,-3.7,8,1,75,0,8,1
2021/2/10 10:00:00,-3.0,8,1,75,0,8,1
2021/2/10 11:00:00,-2.9,8,1,74,0,8,1
2021/2/10 12:00:00,-2.3,8,1,74,0,8,1
2021/2/10 13:00:00,-2.5,8,1,74,0,8,1
2021/2/10 14:00:00,-3.2,8,1,74,0,8,1
2021/2/10 15:00:00,-3.2,8,1,74,0,8,1
2021/2/10 16:00:00,-4.3,8,1,74,0,8,1
2021/2/10 17:00:00,-4.7,8,1,74,0,8,1
2021/2/10 18:00:00,-4.6,8,1,74,0,8,1
2021/2/10 19:00:00,-4.7,8,1,74,0,8,1
2021/2/10 20:00:00,-5.3,8,1,74,0,8,1
2021/2/10 21:00:00,-5.6,8,1,74,0,8,1
2021/2/10 22:00:00,-5.0,8,1,74,0,8,1
2021/2/10 23:00:00,-4.7,8,1,74,0,8,1
2021/2/11 00:00:00,-5.3,8,1,74,0,8,1
2021/2/11 1:00:00,-5.9,8,1,74,0,8,1
2021/2/11 2:00:00,-5.9,8,1,74,0,8,1
2021/2/11 3:00:00,-5.6,8,1,74,0,8,1
2021/2/11 4:00:00,-5.6,8,1,74,0,8,1
2021/2/11 5:00:00,-6.0,8,1,74,0,8,1
2021/2/11 6:00:00,-7.5,8,1,74,0,8,1
2021/2/11 7:00:00,-8.5,8,1,73,0,8,1
2021/2/11 8:00:00,-7.5,8,1,73,0,8,1
2021/2/11 9:00:00,-6.6,8,1,73,0,8,1
2021/2/11 10:00:00,-4.9,8,1,73,0,8,1
2021/2/11 11:00:00,-2.7,8,1,73,0,8,1
2021/2/11 12:00:00,-2.7,8,1,72,0,8,1
2021/2/11 13:00:00,-1.8,8,1,71,0,8,1
2021/2/11 14:00:00,-0.7,8,1,71,0,8,1
2021/2/11 15:00:00,-1.9,8,1,71,0,8,1
2021/2/11 16:00:00,-2.1,8,1,71,0,8,1
2021/2/11 17:00:00,-3.5,8,1,71,0,8,1
2021/2/11 18:00:00,-4.0,8,1,71,0,8,1
2021/2/11 19:00:00,-4.4,8,1,71,0,8,1
2021/2/11 20:00:00,-4.8,8,1,70,0,8,1
2021/2/11 21:00:00,-5.0,8,1,70,0,8,1
2021/2/11 22:00:00,-5.0,8,1,70,0,8,1
2021/2/11 23:00:00,-5.1,8,1,70,0,8,1
2021/2/12 00:00:00,-5.4,8,1,70,0,8,1
2021/2/12 1:00:00,-4.8,8,1,70,0,8,1
2021/2/12 2:00:00,-5.9,8,1,70,0,8,1
2021/2/12 3:00:00,-5.2,8,1,70,0,8,1
2021/2/12 4:00:00,-4.8,8,1,69,0,8,1
2021/2/12 5:00:00,-5.7,8,1,69,0,8,1
2021/2/12 6:00:00,-5.3,8,1,69,0,8,1
2021/2/12 7:00:00,-5.0,8,1,69,0,8,1
2021/2/12 8:00:00,-4.8,8,1,69,0,8,1
2021/2/12 9:00:00,-3.2,8,1,69,0,8,1
2021/2/12 10:00:00,-1.9,8,1,69,0,8,1
2021/2/12 11:00:00,-1.6,8,1,68,0,8,1
2021/2/12 12:00:00,-0.7,8,1,68,0,8,1
2021/2/12 13:00:00,-0.4,8,1,68,0,8,1
2021/2/12 14:00:00,0.3,8,1,68,0,8,1
2021/2/12 15:00:00,-0.1,8,1,67,0,8,1
2021/2/12 16:00:00,-0.1,8,1,67,0,8,1
2021/2/12 17:00:00,-1.4,8,1,67,0,8,1
2021/2/12 18:00:00,-2.9,8,1,67,0,8,1
2021/2/12 19:00:00,-4.1,8,1,67,0,8,1
2021/2/12 20:00:00,-6.7,8,1,67,0,8,1
2021/2/12 21:00:00,-7.5,8,1,67,0,8,1
2021/2/12 22:00:00,-7.7,8,1,67,0,8,1
2021/2/12 23:00:00,-9.4,8,1,67,0,8,1
2021/2/13 00:00:00,-9.8,8,1,67,0,8,1
2021/2/13 1:00:00,-10.0,8,1,67,0,8,1
2021/2/13 2:00:00,-9.8,8,1,67,0,8,1
2021/2/13 3:00:00,-8.8,8,1,67,0,8,1
2021/2/13 4:00:00,-8.7,8,1,67,0,8,1
2021/2/13 5:00:00,-8.1,8,1,67,0,8,1
2021/2/13 6:00:00,-7.8,8,1,66,0,8,1
2021/2/13 7:00:00,-7.5,8,1,66,0,8,1
2021/2/13 8:00:00,-7.0,8,1,66,0,8,1
2021/2/13 9:00:00,-5.7,8,1,66,0,8,1
2021/2/13 10:00:00,-4.6,8,1,66,0,8,1
2021/2/13 11:00:00,-3.7,8,1,66,0,8,1
2021/2/13 12:00:00,-2.6,8,1,66,0,8,1
2021/2/13 13:00:00,-1.3,8,1,66,0,8,1
2021/2/13 14:00:00,-0.4,8,1,66,0,8,1
2021/2/13 15:00:00,0.0,8,1,65,0,8,1
2021/2/13 16:00:00,0.0,8,1,65,0,8,1
2021/2/13 17:00:00,-0.7,8,1,65,0,8,1
2021/2/13 18:00:00,-1.8,8,1,65,0,8,1
2021/2/13 19:00:00,-3.0,8,1,65,0,8,1
2021/2/13 20:00:00,-3.8,8,1,65,0,8,1
2021/2/13 21:00:00,-4.8,8,1,65,0,8,1
2021/2/13 22:00:00,-4.7,8,1,65,0,8,1
2021/2/13 23:00:00,-5.2,8,1,65,0,8,1
2021/2/14 00:00:00,-5.0,8,1,65,0,8,1
2021/2/14 1:00:00,-4.6,8,1,65,0,8,1
2021/2/14 2:00:00,-4.0,8,1,65,0,8,1
2021/2/14 3:00:00,-3.8,8,1,65,0,8,1
2021/2/14 4:00:00,-3.6,8,1,65,0,8,1
2021/2/14 5:00:00,-3.8,8,1,65,0,8,1
2021/2/14 6:00:00,-3.8,8,1,64,0,8,1
2021/2/14 7:00:00,-4.6,8,1,64,0,8,1
2021/2/14 8:00:00,-4.1,8,1,64,0,8,1
2021/2/14 9:00:00,-2.2,8,1,64,0,8,1
2021/2/14 10:00:00,-0.3,8,1,64,0,8,1
2021/2/14 11:00:00,0.6,8,1,64,0,8,1
2021/2/14 12:00:00,2.1,8,1,64,0,8,1
2021/2/14 13:00:00,3.7,8,1,63,0,8,1
2021/2/14 14:00:00,4.4,8,1,63,0,8,1
2021/2/14 15:00:00,4.3,8,1,63,0,8,1
2021/2/14 16:00:00,3.6,8,1,62,0,8,1
2021/2/14 17:00:00,2.3,8,1,62,0,8,1
2021/2/14 18:00:00,2.4,8,1,62,0,8,1
2021/2/14 19:00:00,1.5,8,1,62,0,8,1
2021/2/14 20:00:00,1.7,8,1,62,0,8,1
2021/2/14 21:00:00,0.2,8,1,62,0,8,1
2021/2/14 22:00:00,-0.4,8,1,62,0,8,1
2021/2/14 23:00:00,-1.8,8,1,62,0,8,1
2021/2/15 00:00:00,-2.7,8,1,62,0,8,1
2021/2/15 1:00:00,-3.6,8,1,62,0,8,1
2021/2/15 2:00:00,-2.9,8,1,62,0,8,1
2021/2/15 3:00:00,-3.5,8,1,62,0,8,1
2021/2/15 4:00:00,-2.8,8,1,62,0,8,1
2021/2/15 5:00:00,-2.8,8,1,62,0,8,1
2021/2/15 6:00:00,-3.2,8,1,62,0,8,1
2021/2/15 7:00:00,-2.8,8,1,62,0,8,1
2021/2/15 8:00:00,-2.0,8,1,62,0,8,1
2021/2/15 9:00:00,-1.0,8,1,62,0,8,1
2021/2/15 10:00:00,-0.2,8,1,61,0,8,1
2021/2/15 11:00:00,0.1,8,1,61,0,8,1
2021/2/15 12:00:00,0.6,8,1,61,0,8,1
2021/2/15 13:00:00,1.0,8,1,61,0,8,1
2021/2/15 14:00:00,1.5,8,1,61,0,8,1
2021/2/15 15:00:00,1.5,8,1,61,0,8,1
2021/2/15 16:00:00,1.5,8,1,60,0,8,1
2021/2/15 17:00:00,1.3,8,1,60,0,8,1
2021/2/15 18:00:00,1.2,8,1,60,0,8,1
2021/2/15 19:00:00,1.1,8,1,59,0,8,1
2021/2/15 20:00:00,1.0,8,1,59,0,8,1
2021/2/15 21:00:00,0.7,8,1,59,0,8,1
2021/2/15 22:00:00,0.9,8,1,59,0,8,1
2021/2/15 23:00:00,0.8,8,1,58,0,8,1
2021/2/16 00:00:00,0.9,8,1,58,0,8,1
2021/2/16 1:00:00,0.6,8,1,58,0,8,1
2021/2/16 2:00:00,0.4,8,1,58,0,8,1
2021/2/16 3:00:00,0.3,8,1,60,0,8,1
2021/2/16 4:00:00,0.3,8,1,61,0,8,1
2021/2/16 5:00:00,0.4,8,1,62,0,8,1
2021/2/16 6:00:00,0.9,8,1,62,0,8,1
2021/2/16 7:00:00,0.9,8,1,61,0,8,1
2021/2/16 8:00:00,0.6,8,1,62,0,8,1
2021/2/16 9:00:00,2.6,8,1,62,0,8,1
2021/2/16 10:00:00,2.3,8,1,61,0,8,1
2021/2/16 11:00:00,1.7,8,1,61,0,8,1
2021/2/16 12:00:00,0.6,8,1,61,0,8,1
2021/2/16 13:00:00,-0.5,8,1,61,0,8,1
2021/2/16 14:00:00,-0.6,8,1,61,0,8,1
2021/2/16 15:00:00,-1.3,8,1,61,0,8,1
2021/2/16 16:00:00,-1.9,8,1,61,0,8,1
2021/2/16 17:00:00,-4.0,8,1,63,0,8,1
2021/2/16 18:00:00,-5.0,8,1,64,0,8,1
2021/2/16 19:00:00,-5.2,8,1,65,0,8,1
2021/2/16 20:00:00,-5.7,8,1,66,0,8,1
2021/2/16 21:00:00,-5.7,8,1,67,0,8,1
2021/2/16 22:00:00,-5.4,8,1,67,0,8,1
2021/2/16 23:00:00,-5.9,8,1,67,0,8,1
2021/2/17 00:00:00,-5.9,8,1,67,0,8,1
2021/2/17 1:00:00,-6.5,8,1,67,0,8,1
2021/2/17 2:00:00,-6.6,8,1,67,0,8,1
2021/2/17 3:00:00,-6.6,8,1,68,0,8,1
2021/2/17 4:00:00,-6.8,8,1,69,0,8,1
2021/2/17 5:00:00,-6.7,8,1,69,0,8,1
2021/2/17 6:00:00,-6.8,8,1,69,0,8,1
2021/2/17 7:00:00,-6.5,8,1,68,0,8,1
2021/2/17 8:00:00,-6.0,8,1,68,0,8,1
2021/2/17 9:00:00,-5.2,8,1,67,0,8,1
2021/2/17 10:00:00,-4.5,8,1,67,0,8,1
2021/2/17 11:00:00,-4.0,8,1,67,0,8,1
2021/2/17 12:00:00,-3.8,8,1,66,0,8,1
2021/2/17 13:00:00,-3.8,8,1,66,0,8,1
2021/2/17 14:00:00,-3.6,8,1,65,0,8,1
2021/2/17 15:00:00,-4.0,8,1,65,0,8,1
2021/2/17 16:00:00,-4.2,8,1,65,0,8,1
2021/2/17 17:00:00,-4.2,8,1,65,0,8,1
2021/2/17 18:00:00,-4.3,8,1,65,0,8,1
2021/2/17 19:00:00,-4.4,8,1,65,0,8,1
2021/2/17 20:00:00,-5.4,8,1,67,0,8,1
2021/2/17 21:00:00,-5.6,8,1,70,0,8,1
2021/2/17 22:00:00,-5.5,8,1,71,0,8,1
2021/2/17 23:00:00,-5.4,8,1,72,0,8,1
2021/2/18 00:00:00,-5.4,8,1,73,0,8,1
2021/2/18 1:00:00,-5.4,8,1,74,0,8,1
2021/2/18 2:00:00,-5.2,8,1,75,0,8,1
2021/2/18 3:00:00,-4.9,8,1,80,0,8,1
2021/2/18 4:00:00,-4.3,8,1,80,0,8,1
2021/2/18 5:00:00,-3.8,8,1,80,0,8,1
2021/2/18 6:00:00,-3.6,8,1,81,0,8,1
2021/2/18 7:00:00,-3.9,8,1,81,0,8,1
2021/2/18 8:00:00,-3.2,8,1,80,0,8,1
2021/2/18 9:00:00,-1.4,8,1,80,0,8,1
2021/2/18 10:00:00,-1.0,8,1,80,0,8,1
2021/2/18 11:00:00,-0.7,8,1,79,0,8,1
2021/2/18 12:00:00,-0.8,8,1,77,0,8,1
2021/2/18 13:00:00,-0.2,8,1,76,0,8,1
2021/2/18 14:00:00,0.2,8,1,75,0,8,1
2021/2/18 15:00:00,0.0,8,1,75,0,8,1
2021/2/18 16:00:00,-0.4,8,1,74,0,8,1
2021/2/18 17:00:00,-0.9,8,1,74,0,8,1
2021/2/18 18:00:00,-1.1,8,1,73,0,8,1
2021/2/18 19:00:00,-1.6,8,1,73,0,8,1
2021/2/18 20:00:00,-1.7,8,1,73,0,8,1
2021/2/18 21:00:00,-1.8,8,1,73,0,8,1
2021/2/18 22:00:00,-1.8,8,1,73,0,8,1
2021/2/18 23:00:00,-3.0,8,1,73,0,8,1
2021/2/19 00:00:00,-3.2,8,1,72,0,8,1
2021/2/19 1:00:00,-3.7,8,1,72,0,8,1
2021/2/19 2:00:00,-4.0,8,1,72,0,8,1
2021/2/19 3:00:00,-4.1,8,1,72,0,8,1
2021/2/19 4:00:00,-4.1,8,1,72,0,8,1
2021/2/19 5:00:00,-4.4,8,1,72,0,8,1
2021/2/19 6:00:00,-4.5,8,1,72,0,8,1
2021/2/19 7:00:00,-4.6,8,1,72,0,8,1
2021/2/19 8:00:00,-4.3,8,1,72,0,8,1
2021/2/19 9:00:00,-3.0,8,1,72,0,8,1
2021/2/19 10:00:00,-2.1,8,1,72,0,8,1
2021/2/19 11:00:00,-1.8,8,1,73,0,8,1
2021/2/19 12:00:00,-0.8,8,1,73,0,8,1
2021/2/19 13:00:00,-1.3,8,1,75,0,8,1
2021/2/19 14:00:00,0.5,8,1,75,0,8,1
2021/2/19 15:00:00,-1.3,8,1,74,0,8,1
2021/2/19 16:00:00,-1.1,8,1,74,0,8,1
2021/2/19 17:00:00,-1.3,8,1,74,0,8,1
2021/2/19 18:00:00,-1.1,8,1,73,0,8,1
2021/2/19 19:00:00,-1.4,8,1,73,0,8,1
2021/2/19 20:00:00,-1.7,8,1,73,0,8,1
2021/2/19 21:00:00,-1.9,8,1,73,0,8,1
2021/2/19 22:00:00,-2.0,8,1,73,0,8,1
2021/2/19 23:00:00,-2.2,8,1,73,0,8,1
2021/2/20 00:00:00,-1.6,8,1,72,0,8,1
2021/2/20 1:00:00,-1.6,8,1,72,0,8,1
2021/2/20 2:00:00,-0.7,8,1,72,0,8,1
2021/2/20 3:00:00,-0.3,8,1,72,0,8,1
2021/2/20 4:00:00,0.1,8,1,72,0,8,1
2021/2/20 5:00:00,0.6,8,1,72,0,8,1
2021/2/20 6:00:00,1.4,8,1,72,0,8,1
2021/2/20 7:00:00,1.5,8,1,71,0,8,1
2021/2/20 8:00:00,2.1,8,1,71,0,8,1
2021/2/20 9:00:00,2.7,8,1,70,0,8,1
2021/2/20 10:00:00,3.8,8,1,69,0,8,1
2021/2/20 11:00:00,3.3,8,1,68,0,8,1
2021/2/20 12:00:00,2.4,8,1,67,0,8,1
2021/2/20 13:00:00,2.7,8,1,66,0,8,1
2021/2/20 14:00:00,1.4,8,1,66,0,8,1
2021/2/20 15:00:00,3.5,8,1,65,0,8,1
2021/2/20 16:00:00,2.0,8,1,66,0,8,1
2021/2/20 17:00:00,1.5,8,1,65,0,8,1
2021/2/20 18:00:00,0.1,8,1,65,0,8,1
2021/2/20 19:00:00,0.2,8,1,65,0,8,1
2021/2/20 20:00:00,-2.1,8,1,67,0,8,1
2021/2/20 21:00:00,-2.0,8,1,67,0,8,1
2021/2/20 22:00:00,-2.2,8,1,68,0,8,1
2021/2/20 23:00:00,-1.9,8,1,68,0,8,1
2021/2/21 00:00:00,-2.7,8,1,68,0,8,1
2021/2/21 1:00:00,-2.1,8,1,68,0,8,1
2021/2/21 2:00:00,-3.5,8,1,68,0,8,1
2021/2/21 3:00:00,-3.7,8,1,71,0,8,1
2021/2/21 4:00:00,-3.4,8,1,74,0,8,1
2021/2/21 5:00:00,-3.6,8,1,75,0,8,1
2021/2/21 6:00:00,-3.6,8,1,77,0,8,1
2021/2/21 7:00:00,-4.0,8,1,80,0,8,1
2021/2/21 8:00:00,-3.9,8,1,80,0,8,1
2021/2/21 9:00:00,-3.0,8,1,79,0,8,1
2021/2/21 10:00:00,-2.8,8,1,78,0,8,1
2021/2/21 11:00:00,-1.7,8,1,76,0,8,1
2021/2/21 12:00:00,-2.0,8,1,74,0,8,1
2021/2/21 13:00:00,-1.6,8,1,73,0,8,1
2021/2/21 14:00:00,-1.4,8,1,72,0,8,1
2021/2/21 15:00:00,-2.5,8,1,71,0,8,1
2021/2/21 16:00:00,-3.5,8,1,71,0,8,1
2021/2/21 17:00:00,-3.8,8,1,71,0,8,1
2021/2/21 18:00:00,-4.0,8,1,72,0,8,1
2021/2/21 19:00:00,-4.0,8,1,73,0,8,1
2021/2/21 20:00:00,-4.0,8,1,73,0,8,1
2021/2/21 21:00:00,-4.3,8,1,74,0,8,1
2021/2/21 22:00:00,-4.4,8,1,75,0,8,1
2021/2/21 23:00:00,-4.8,8,1,75,0,8,1
2021/2/22 00:00:00,-5.3,8,1,75,0,8,1
2021/2/22 1:00:00,-6.8,8,1,75,0,8,1
2021/2/22 2:00:00,-7.3,8,1,75,0,8,1
2021/2/22 3:00:00,-8.9,8,1,75,0,8,1
2021/2/22 4:00:00,-9.1,8,1,74,0,8,1
2021/2/22 5:00:00,-10.2,8,1,74,0,8,1
2021/2/22 6:00:00,-10.1,8,1,74,0,8,1
2021/2/22 7:00:00,-9.1,8,1,74,0,8,1
2021/2/22 8:00:00,-9.1,8,1,74,0,8,1
2021/2/22 9:00:00,-7.6,8,1,73,0,8,1
2021/2/22 10:00:00,-5.6,8,1,73,0,8,1
2021/2/22 11:00:00,-4.2,8,1,72,0,8,1
2021/2/22 12:00:00,-3.2,8,1,71,0,8,1
2021/2/22 13:00:00,-2.0,8,1,71,0,8,1
2021/2/22 14:00:00,-1.4,8,1,70,0,8,1
2021/2/22 15:00:00,-1.2,8,1,70,0,8,1
2021/2/22 16:00:00,-1.1,8,1,69,0,8,1
2021/2/22 17:00:00,-1.5,8,1,69,0,8,1
2021/2/22 18:00:00,-1.5,8,1,69,0,8,1
2021/2/22 19:00:00,-2.3,8,1,69,0,8,1
2021/2/22 20:00:00,-3.0,8,1,69,0,8,1
2021/2/22 21:00:00,-3.3,8,1,70,0,8,1
2021/2/22 22:00:00,-3.3,8,1,70,0,8,1
2021/2/22 23:00:00,-3.1,8,1,71,0,8,1
2021/2/23 00:00:00,-3.6,8,1,71,0,8,1
